_id,source,road,direction,f_system,urban_rural,class,miles,year,month_day,interval,day_string,date_time,travel_time_minutes,baseline_mean_TT,percent_change,impact_present,impact_subtype,corridor_response,impact_type,reference_period,uploaded_timestamp
5ef0ef708c6c605edc17da42,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,07:00,Friday,2019-10-04 07:00:00,14.059999999999999,14.415,-2.462712452306628,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17da43,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,08:00,Friday,2019-10-04 08:00:00,14.270000000000001,14.84,-3.8409703504043025,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17da44,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,09:00,Friday,2019-10-04 09:00:00,14.74,15.7475,-6.397840927131291,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17da45,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,10:00,Friday,2019-10-04 10:00:00,14.479999999999999,15.479999999999999,-6.459948320413438,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17da46,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,11:00,Friday,2019-10-04 11:00:00,14.87,15.797500000000001,-5.871182149074232,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17da47,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,12:00,Friday,2019-10-04 12:00:00,14.649999999999999,16.265,-9.929296034429768,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17da48,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,13:00,Friday,2019-10-04 13:00:00,14.549999999999999,14.3475,1.4113957135389357,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17da49,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,14:00,Friday,2019-10-04 14:00:00,13.83,14.51,-4.68642315644383,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17da4a,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,15:00,Friday,2019-10-04 15:00:00,13.790000000000001,14.415000000000001,-4.335761359694762,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17da4b,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,16:00,Friday,2019-10-04 16:00:00,14.540000000000001,14.610000000000001,-0.4791238877481196,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17da4c,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/04,17:00,Friday,2019-10-04 17:00:00,14.31,14.72,-2.785326086956523,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daea,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,07:00,Friday,2019-10-11 07:00:00,14.1,14.415,-2.185223725286157,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daeb,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,08:00,Friday,2019-10-11 08:00:00,14.06,14.84,-5.25606469002695,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daec,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,09:00,Friday,2019-10-11 09:00:00,14.790000000000001,15.7475,-6.080330211144623,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daed,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,10:00,Friday,2019-10-11 10:00:00,14.97,15.479999999999999,-3.29457364341084,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daee,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,11:00,Friday,2019-10-11 11:00:00,15.07,15.797500000000001,-4.605159044152561,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daef,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,12:00,Friday,2019-10-11 12:00:00,15.8,16.265,-2.858899477405471,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daf0,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,13:00,Friday,2019-10-11 13:00:00,16.65,14.3475,16.048092002090947,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daf1,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,14:00,Friday,2019-10-11 14:00:00,15.09,14.51,3.99724328049621,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daf2,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,15:00,Friday,2019-10-11 15:00:00,14.82,14.415000000000001,2.809573361082202,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daf3,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,16:00,Friday,2019-10-11 16:00:00,14.63,14.610000000000001,0.13689253935660214,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17daf4,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/11,17:00,Friday,2019-10-11 17:00:00,14.469999999999999,14.72,-1.6983695652174033,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db4a,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,07:00,Tuesday,2019-10-15 07:00:00,14.639999999999999,14.440000000000001,1.38504155124652,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db4b,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,08:00,Tuesday,2019-10-15 08:00:00,15.749999999999996,14.965,5.2455730036752195,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db4c,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,09:00,Tuesday,2019-10-15 09:00:00,16.19,15.407499999999999,5.078695440532225,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db4d,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,10:00,Tuesday,2019-10-15 10:00:00,15.91,15.735,1.1121703209405829,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db4e,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,11:00,Tuesday,2019-10-15 11:00:00,16.9,15.877500000000001,6.439930719571703,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db4f,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,12:00,Tuesday,2019-10-15 12:00:00,16.86,15.4775,8.932321111290586,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db50,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,13:00,Tuesday,2019-10-15 13:00:00,16.01,15.2675,4.863271655477331,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db51,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,14:00,Tuesday,2019-10-15 14:00:00,15.779999999999998,15.290000000000001,3.2047089601046213,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db52,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,15:00,Tuesday,2019-10-15 15:00:00,14.999999999999998,15.3275,-2.136682433534512,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db53,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,16:00,Tuesday,2019-10-15 16:00:00,16.85,15.0125,12.239800166527909,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db54,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/15,17:00,Tuesday,2019-10-15 17:00:00,14.96,14.6025,2.4482109227872058,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db62,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,07:00,Wednesday,2019-10-16 07:00:00,15.330000000000002,14.830000000000002,3.3715441672285897,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db63,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,08:00,Wednesday,2019-10-16 08:00:00,15.579999999999998,15.56,0.1285347043701658,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db64,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,09:00,Wednesday,2019-10-16 09:00:00,17.13,16.0975,6.4140394471191104,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db65,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,10:00,Wednesday,2019-10-16 10:00:00,16.32,16.3375,-0.10711553175209362,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db66,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,11:00,Wednesday,2019-10-16 11:00:00,16.279999999999998,16.21,0.43183220234421177,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db67,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,12:00,Wednesday,2019-10-16 12:00:00,16.22,15.7425,3.0331904081308503,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db68,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,13:00,Wednesday,2019-10-16 13:00:00,15.77,15.987499999999999,-1.3604378420641086,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db69,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,14:00,Wednesday,2019-10-16 14:00:00,16.749999999999996,16.5475,1.2237498111497025,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db6a,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,15:00,Wednesday,2019-10-16 15:00:00,16.47,15.399999999999999,6.94805194805195,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db6b,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,16:00,Wednesday,2019-10-16 16:00:00,14.97,14.9875,-0.11676396997497962,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17db6c,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/16,17:00,Wednesday,2019-10-16 17:00:00,15.600000000000001,14.865,4.944500504540876,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcb2,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,07:00,Wednesday,2019-10-30 07:00:00,17.119999999999997,14.830000000000002,15.441672285906913,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcb3,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,08:00,Wednesday,2019-10-30 08:00:00,17.56,15.56,12.853470437017982,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcb4,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,09:00,Wednesday,2019-10-30 09:00:00,16.400000000000002,16.0975,1.879173784749197,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcb5,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,10:00,Wednesday,2019-10-30 10:00:00,16.05,16.3375,-1.7597551644988396,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcb6,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,11:00,Wednesday,2019-10-30 11:00:00,16.189999999999998,16.21,-0.12338062924122842,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcb7,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,12:00,Wednesday,2019-10-30 12:00:00,16.1,15.7425,2.2709226615848928,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcb8,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,13:00,Wednesday,2019-10-30 13:00:00,16.63,15.987499999999999,4.01876465989054,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcb9,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,14:00,Wednesday,2019-10-30 14:00:00,15.149999999999999,16.5475,-8.445384499169064,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcba,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,15:00,Wednesday,2019-10-30 15:00:00,14.900000000000002,15.399999999999999,-3.246753246753224,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcbb,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,16:00,Wednesday,2019-10-30 16:00:00,14.72,14.9875,-1.784820683903253,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcbc,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/30,17:00,Wednesday,2019-10-30 17:00:00,15.32,14.865,3.0608812647157757,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcca,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,07:00,Thursday,2019-10-31 07:00:00,14.509999999999998,14.8275,-2.141291519136756,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dccb,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,08:00,Thursday,2019-10-31 08:00:00,14.74,15.545,-5.178513991637181,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dccc,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,09:00,Thursday,2019-10-31 09:00:00,14.33,15.8225,-9.432769789856216,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dccd,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,10:00,Thursday,2019-10-31 10:00:00,14.53,16.424999999999997,-11.537290715372896,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcce,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,11:00,Thursday,2019-10-31 11:00:00,14.549999999999999,16.5925,-12.309778514389045,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dccf,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,12:00,Thursday,2019-10-31 12:00:00,14.839999999999998,17.490000000000002,-15.151515151515172,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcd0,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,13:00,Thursday,2019-10-31 13:00:00,14.41,15.9175,-9.470708339877495,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcd1,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,14:00,Thursday,2019-10-31 14:00:00,14.52,16.48,-11.89320388349515,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcd2,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,15:00,Thursday,2019-10-31 15:00:00,14.910000000000002,16.535,-9.82763834290897,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcd3,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,16:00,Thursday,2019-10-31 16:00:00,14.739999999999998,15.497499999999999,-4.887885142764965,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcd4,INRIX,I-70,EASTBOUND,Interstate,Rural,Rural Interstate,13.109064,2019,10/31,17:00,Thursday,2019-10-31 17:00:00,14.17,14.5875,-2.862039417309343,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dce5,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/01,11:00,Tuesday,2019-10-01 11:00:00,17.33,15.875,9.16535433070865,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dce6,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/01,12:00,Tuesday,2019-10-01 12:00:00,15.889999999999997,15.6525,1.5173295000798412,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dce7,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/01,13:00,Tuesday,2019-10-01 13:00:00,15.04,15.757499999999999,-4.553387275900361,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dce8,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/01,14:00,Tuesday,2019-10-01 14:00:00,14.99,15.537500000000001,-3.523732904263885,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dce9,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/01,15:00,Tuesday,2019-10-01 15:00:00,16.08,15.6575,2.6983873543030343,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcea,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/01,16:00,Tuesday,2019-10-01 16:00:00,14.72,14.5725,1.012180476925722,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dceb,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/01,17:00,Tuesday,2019-10-01 17:00:00,14.09,14.1875,-0.6872246696035252,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcf9,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,07:00,Wednesday,2019-10-02 07:00:00,14.339999999999996,14.5875,-1.696658097686403,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcfa,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,08:00,Wednesday,2019-10-02 08:00:00,15.02,14.91,0.7377598926894663,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcfb,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,09:00,Wednesday,2019-10-02 09:00:00,15.93,15.2675,4.339282790240706,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcfc,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,10:00,Wednesday,2019-10-02 10:00:00,15.859999999999998,15.747499999999999,0.7143991109699885,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcfd,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,11:00,Wednesday,2019-10-02 11:00:00,14.699999999999998,15.375000000000002,-4.390243902439052,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcfe,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,12:00,Wednesday,2019-10-02 12:00:00,14.75,16.02,-7.927590511860172,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dcff,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,13:00,Wednesday,2019-10-02 13:00:00,15.340000000000002,15.6075,-1.713919589940723,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dd00,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,14:00,Wednesday,2019-10-02 14:00:00,15.169999999999998,15.895000000000003,-4.561182761874834,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dd01,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,15:00,Wednesday,2019-10-02 15:00:00,14.63,15.6725,-6.6517785930770374,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dd02,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,16:00,Wednesday,2019-10-02 16:00:00,14.16,14.615000000000002,-3.113239822100594,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dd03,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/02,17:00,Wednesday,2019-10-02 17:00:00,14.039999999999997,14.057500000000001,-0.12448870709588207,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dd11,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/03,07:00,Thursday,2019-10-03 07:00:00,14.899999999999997,14.705,1.3260795647738643,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dd12,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/03,08:00,Thursday,2019-10-03 08:00:00,14.779999999999998,15.219999999999999,-2.890932982917223,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dd13,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/03,09:00,Thursday,2019-10-03 09:00:00,16.509999999999998,15.9875,3.268178264268943,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dd14,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/03,10:00,Thursday,2019-10-03 10:00:00,15.829999999999997,15.7275,0.6517246860594333,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
5ef0ef708c6c605edc17dd15,INRIX,I-70,WESTBOUND,Interstate,Rural,Rural Interstate,13.110559,2019,10/03,11:00,Thursday,2019-10-03 11:00:00,15.54,15.932500000000001,-2.4635179664208495,yes,Electrical/Lighting work,Mobile lane closure and various closures,work zone,09/2019,2020-06-22 11:50:39
